SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014
50,3,7,48,287,Texas,Lee County,16612,16610,16605,16601,16548,16587,16742
50,3,7,48,289,Texas,Leon County,16801,16801,16758,16846,16763,16694,16861
50,3,7,48,291,Texas,Liberty County,75643,75643,75831,76042,76511,77033,78117
50,3,7,48,293,Texas,Limestone County,23384,23386,23474,23571,23664,23422,23524
50,3,7,48,295,Texas,Lipscomb County,3302,3302,3283,3343,3432,3479,3553
50,3,7,48,297,Texas,Live Oak County,11531,11527,11545,11518,11668,11868,12091
50,3,7,48,299,Texas,Llano County,19301,19301,19359,18964,19121,19406,19510
50,3,7,48,301,Texas,Loving County,82,82,83,95,83,103,86
50,3,7,48,303,Texas,Lubbock County,278831,278831,280207,283399,286096,290060,293974
50,3,7,48,305,Texas,Lynn County,5915,5915,5897,5879,5777,5708,5771
50,3,7,48,307,Texas,McCulloch County,8283,8283,8221,8271,8275,8261,8199
50,3,7,48,309,Texas,McLennan County,234906,234906,235961,237867,239511,241807,243441
50,3,7,48,311,Texas,McMullen County,707,707,712,703,738,772,805
50,3,7,48,313,Texas,Madison County,13664,13667,13737,13727,13712,13819,13861
50,3,7,48,315,Texas,Marion County,10546,10536,10513,10452,10323,10239,10149
50,3,7,48,317,Texas,Martin County,4799,4799,4817,4911,5002,5291,5460
50,3,7,48,319,Texas,Mason County,4012,4012,4013,4029,4044,4148,4071
50,3,7,48,321,Texas,Matagorda County,36702,36702,36721,36714,36566,36537,36519
50,3,7,48,323,Texas,Maverick County,54258,54258,54499,55308,55766,56510,57023
50,3,7,48,325,Texas,Medina County,46006,46006,46153,46546,46867,47366,47894
50,3,7,48,327,Texas,Menard County,2242,2242,2235,2220,2221,2143,2147
50,3,7,48,329,Texas,Midland County,136872,136875,136981,140085,147090,151949,155830
50,3,7,48,331,Texas,Milam County,24757,24758,24702,24646,24143,24191,24256
50,3,7,48,333,Texas,Mills County,4936,4936,4953,4867,4831,4886,4870
50,3,7,48,335,Texas,Mitchell County,9403,9403,9409,9385,9312,8998,9076
50,3,7,48,337,Texas,Montague County,19719,19720,19720,19741,19529,19435,19416
50,3,7,48,339,Texas,Montgomery County,455746,455764,459421,471836,485119,499818,518947
50,3,7,48,341,Texas,Moore County,21904,21904,21996,22093,22399,22223,22148
50,3,7,48,343,Texas,Morris County,12934,12934,12921,12820,12757,12782,12743
50,3,7,48,345,Texas,Motley County,1210,1210,1205,1211,1195,1193,1153
50,3,7,48,347,Texas,Nacogdoches County,64524,64524,64645,65632,65841,65190,65301
50,3,7,48,349,Texas,Navarro County,47735,47831,47848,48056,48131,48133,48195
50,3,7,48,351,Texas,Newton County,14445,14445,14439,14501,14328,14209,14138
50,3,7,48,353,Texas,Nolan County,15216,15217,15240,15121,14877,15077,15093
50,3,7,48,355,Texas,Nueces County,340223,340223,340320,343216,347933,352962,356221
50,3,7,48,357,Texas,Ochiltree County,10223,10223,10173,10443,10621,10734,10758
50,3,7,48,359,Texas,Oldham County,2052,2052,2050,2075,2047,2100,2070
50,3,7,48,361,Texas,Orange County,81837,81837,81993,82328,82951,82980,83433
50,3,7,48,363,Texas,Palo Pinto County,28111,28111,28102,28137,27883,27924,28096
50,3,7,48,365,Texas,Panola County,23796,23796,23781,24026,23998,23825,23769
50,3,7,48,367,Texas,Parker County,116927,116927,117294,118500,119757,120207,123164
50,3,7,48,369,Texas,Parmer County,10269,10269,10285,10297,10162,9970,9908
50,3,7,48,371,Texas,Pecos County,15507,15507,15536,15639,15591,15724,15893
50,3,7,48,373,Texas,Polk County,45413,45413,45443,45645,45745,45871,46079
50,3,7,48,375,Texas,Potter County,121073,121073,121390,122350,122754,122146,121627
50,3,7,48,377,Texas,Presidio County,7818,7817,7874,7741,7540,7264,6976
50,3,7,48,379,Texas,Rains County,10914,10914,10931,11023,10938,11016,11032
50,3,7,48,381,Texas,Randall County,120725,120725,121190,123359,124897,126644,128220
50,3,7,48,383,Texas,Reagan County,3367,3367,3351,3393,3476,3627,3755
50,3,7,48,385,Texas,Real County,3309,3309,3324,3429,3372,3329,3371
50,3,7,48,387,Texas,Red River County,12860,12864,12851,12695,12712,12505,12446
50,3,7,48,389,Texas,Reeves County,13783,13783,13813,13761,13892,14077,14349
50,3,7,48,391,Texas,Refugio County,7383,7383,7357,7310,7238,7268,7302
50,3,7,48,393,Texas,Roberts County,929,929,925,933,950,923,928
50,3,7,48,395,Texas,Robertson County,16622,16622,16588,16693,16490,16461,16500
50,3,7,48,397,Texas,Rockwall County,78337,78337,78967,81136,82992,85290,87809
50,3,7,48,399,Texas,Runnels County,10501,10501,10506,10561,10422,10302,10416
50,3,7,48,401,Texas,Rusk County,53330,53336,53386,53768,55743,53973,53923
50,3,7,48,403,Texas,Sabine County,10834,10835,10865,10681,10469,10389,10350
50,3,7,48,405,Texas,San Augustine County,8865,8864,8846,8853,8836,8741,8610
50,3,7,48,407,Texas,San Jacinto County,26384,26381,26439,26814,27000,26804,27099
50,3,7,48,409,Texas,San Patricio County,64804,64807,64502,64500,65372,66257,66915
50,3,7,48,411,Texas,San Saba County,6131,6131,6139,6046,5988,5712,5622
50,3,7,48,413,Texas,Schleicher County,3461,3461,3499,3300,3249,3197,3162
50,3,7,48,415,Texas,Scurry County,16921,16921,16954,16887,17106,17267,17328
50,3,7,48,417,Texas,Shackelford County,3378,3378,3367,3342,3370,3374,3343
50,3,7,48,419,Texas,Shelby County,25448,25448,25427,25695,25988,25865,25515
50,3,7,48,421,Texas,Sherman County,3034,3034,3030,3035,3067,3085,3084
50,3,7,48,423,Texas,Smith County,209714,209714,210455,212765,214941,216670,218842
50,3,7,48,425,Texas,Somervell County,8490,8490,8509,8452,8594,8624,8694
50,3,7,48,427,Texas,Starr County,60968,60968,61178,61727,61951,62390,62955
50,3,7,48,429,Texas,Stephens County,9630,9630,9595,9507,9570,9350,9405
50,3,7,48,431,Texas,Sterling County,1143,1143,1137,1168,1188,1230,1339
50,3,7,48,433,Texas,Stonewall County,1490,1490,1495,1479,1470,1430,1403
50,3,7,48,435,Texas,Sutton County,4128,4128,4060,4011,3930,4001,3972
50,3,7,48,437,Texas,Swisher County,7854,7854,7895,7825,7882,7761,7581
50,3,7,48,439,Texas,Tarrant County,1809034,1809537,1816784,1848435,1882822,1913943,1945360
50,3,7,48,441,Texas,Taylor County,131506,131510,131863,132822,134104,133866,135143
50,3,7,48,443,Texas,Terrell County,984,984,1007,955,926,905,927
50,3,7,48,445,Texas,Terry County,12651,12651,12663,12653,12610,12739,12739
50,3,7,48,447,Texas,Throckmorton County,1641,1641,1630,1637,1601,1598,1608
50,3,7,48,449,Texas,Titus County,32334,32334,32408,32441,32693,32654,32506
50,3,7,48,451,Texas,Tom Green County,110224,110224,110673,111823,113521,114955,116608
50,3,7,48,453,Texas,Travis County,1024266,1024301,1030443,1062609,1097104,1122748,1151145
50,3,7,48,455,Texas,Trinity County,14585,14675,14697,14636,14300,14401,14224
50,3,7,48,457,Texas,Tyler County,21766,21766,21763,21673,21452,21453,21418
50,3,7,48,459,Texas,Upshur County,39309,39318,39388,39770,39952,39790,40354
50,3,7,48,461,Texas,Upton County,3355,3349,3346,3285,3254,3358,3454
50,3,7,48,463,Texas,Uvalde County,26405,26405,26448,26574,26760,26916,27117
50,3,7,48,465,Texas,Val Verde County,48879,48879,49008,49001,48953,49059,48974
50,3,7,48,467,Texas,Van Zandt County,52579,52582,52656,52644,52355,52462,52910
50,3,7,48,469,Texas,Victoria County,86793,86793,86849,87444,89276,90123,91081
50,3,7,48,471,Texas,Walker County,67861,67861,68219,68296,68656,69452,69789
50,3,7,48,473,Texas,Waller County,43205,43237,43441,44028,44353,45484,46820
50,3,7,48,475,Texas,Ward County,10658,10658,10612,10696,10876,11245,11625
50,3,7,48,477,Texas,Washington County,33718,33708,33749,33972,33866,34169,34438
50,3,7,48,479,Texas,Webb County,250304,250304,251308,255618,259986,263772,266673
50,3,7,48,481,Texas,Wharton County,41280,41280,41316,41250,41147,41215,41168
50,3,7,48,483,Texas,Wheeler County,5410,5410,5407,5467,5607,5740,5714
50,3,7,48,485,Texas,Wichita County,131500,131669,131791,130820,131702,132343,132355
50,3,7,48,487,Texas,Wilbarger County,13535,13535,13505,13431,13262,13154,12973
50,3,7,48,489,Texas,Willacy County,22134,22134,22202,22114,22107,21953,21903
50,3,7,48,491,Texas,Williamson County,422679,422649,426541,442482,456593,471225,489250
50,3,7,48,493,Texas,Wilson County,42918,42913,43074,43697,44432,45438,46402
50,3,7,48,495,Texas,Winkler County,7110,7110,7084,7146,7344,7624,7821
50,3,7,48,497,Texas,Wise County,59127,59127,59102,59936,60387,61003,61638
50,3,7,48,499,Texas,Wood County,41964,41961,42031,42177,42525,42570,42852
50,3,7,48,501,Texas,Yoakum County,7879,7879,7835,7971,8018,8160,8286
50,3,7,48,503,Texas,Young County,18550,18550,18529,18344,18290,18356,18350
50,3,7,48,505,Texas,Zapata County,14018,14018,14056,14192,14232,14356,14319
50,3,7,48,507,Texas,Zavala County,11677,11677,11730,11861,11996,12211,12267
40,4,8,49,0,Utah,Utah,2763885,2763885,2774346,2815324,2855194,2902787,2942902
50,4,8,49,1,Utah,Beaver County,6629,6629,6640,6521,6486,6462,6461
50,4,8,49,3,Utah,Box Elder County,49975,49975,50153,50262,50269,50864,51518
50,4,8,49,5,Utah,Cache County,112656,112656,113299,114842,115958,117326,118343
50,4,8,49,7,Utah,Carbon County,21403,21403,21416,21328,21254,20931,20660
50,4,8,49,9,Utah,Daggett County,1059,1061,1067,1158,1086,1130,1117
50,4,8,49,11,Utah,Davis County,306479,306479,307779,311986,316018,322754,329692
50,4,8,49,13,Utah,Duchesne County,18607,18607,18612,18732,19061,20106,20380
50,4,8,49,15,Utah,Emery County,10976,10976,10971,10953,10901,10716,10631
50,4,8,49,17,Utah,Garfield County,5172,5172,5183,5167,5088,5065,5024
50,4,8,49,19,Utah,Grand County,9225,9225,9316,9288,9341,9367,9429
50,4,8,49,21,Utah,Iron County,46163,46163,46264,46658,46730,46706,47269
50,4,8,49,23,Utah,Juab County,10246,10246,10261,10343,10328,10327,10486
50,4,8,49,25,Utah,Kane County,7125,7125,7153,7237,7217,7242,7254
50,4,8,49,27,Utah,Millard County,12503,12503,12523,12609,12543,12628,12606
50,4,8,49,29,Utah,Morgan County,9469,9469,9519,9650,9802,10198,10608
50,4,8,49,31,Utah,Piute County,1556,1557,1556,1523,1528,1523,1484
50,4,8,49,33,Utah,Rich County,2264,2264,2257,2320,2279,2276,2293
50,4,8,49,35,Utah,Salt Lake County,1029655,1029655,1032942,1048397,1064402,1080866,1091742
50,4,8,49,37,Utah,San Juan County,14746,14746,14805,14776,14899,14990,15251
50,4,8,49,39,Utah,Sanpete County,27822,27822,27871,28027,28029,28243,28477
50,4,8,49,41,Utah,Sevier County,20802,20801,20804,20903,20735,20844,20773
50,4,8,49,43,Utah,Summit County,36324,36324,36503,37429,37893,38453,39105
50,4,8,49,45,Utah,Tooele County,58218,58218,58490,59237,59820,60718,61598
50,4,8,49,47,Utah,Uintah County,32588,32586,32429,33258,34636,35690,36867
50,4,8,49,49,Utah,Utah County,516564,516564,519569,530053,539602,551926,560974
50,4,8,49,51,Utah,Wasatch County,23530,23530,23673,24427,25374,26563,27714
50,4,8,49,53,Utah,Washington County,138115,138115,138406,141502,144643,147719,151948
50,4,8,49,55,Utah,Wayne County,2778,2778,2767,2758,2732,2732,2723
50,4,8,49,57,Utah,Weber County,231236,231236,232118,233980,236540,238422,240475
40,1,1,50,0,Vermont,Vermont,625741,625745,625792,626450,626138,626855,626562
50,1,1,50,1,Vermont,Addison County,36821,36824,36811,36861,36837,36898,37009
50,1,1,50,3,Vermont,Bennington County,37125,37125,37077,36812,36669,36692,36445
50,1,1,50,5,Vermont,Caledonia County,31227,31226,31189,31130,31095,31151,30981
50,1,1,50,7,Vermont,Chittenden County,156545,156540,156762,157679,158641,159818,160531
50,1,1,50,9,Vermont,Essex County,6306,6306,6297,6323,6216,6196,6125
50,1,1,50,11,Vermont,Franklin County,47746,47752,47788,48175,48253,48272,48642
50,1,1,50,13,Vermont,Grand Isle County,6970,6970,6958,6983,6980,6982,6994
50,1,1,50,15,Vermont,Lamoille County,24475,24475,24517,24659,24905,25050,25082
50,1,1,50,17,Vermont,Orange County,28936,28936,28941,29025,28933,28879,28859
50,1,1,50,19,Vermont,Orleans County,27231,27231,27225,27162,27159,27170,27082
50,1,1,50,21,Vermont,Rutland County,61642,61646,61573,61243,60875,60545,60086
50,1,1,50,23,Vermont,Washington County,59534,59535,59550,59543,59351,59221,58998
50,1,1,50,25,Vermont,Windham County,44513,44513,44503,44229,43997,43808,43714
50,1,1,50,27,Vermont,Windsor County,56670,56666,56601,56626,56227,56173,56014
40,3,5,51,0,Virginia,Virginia,8001024,8001023,8025376,8110188,8193422,8270345,8326289
50,3,5,51,1,Virginia,Accomack County,33164,33164,33176,33294,33313,33021,33021
50,3,5,51,3,Virginia,Albemarle County,98970,98998,99214,100667,102030,103014,104489
50,3,5,51,5,Virginia,Alleghany County,16250,16261,16223,16320,16183,16121,15820
50,3,5,51,7,Virginia,Amelia County,12690,12695,12740,12752,12745,12727,12855
50,3,5,51,9,Virginia,Amherst County,32353,32351,32388,32120,32445,32193,32041
50,3,5,51,11,Virginia,Appomattox County,14973,14975,15031,15003,15144,15230,15279
50,3,5,51,13,Virginia,Arlington County,207627,207676,209395,216603,221947,226012,226908
50,3,5,51,15,Virginia,Augusta County,73750,73736,73485,73752,73603,73835,73862
50,3,5,51,17,Virginia,Bath County,4731,4727,4717,4676,4655,4607,4563
50,3,5,51,19,Virginia,Bedford County,68676,74866,74941,75338,75431,75740,76583
50,3,5,51,21,Virginia,Bland County,6824,6824,6823,6780,6710,6695,6625
50,3,5,51,23,Virginia,Botetourt County,33148,33148,33188,33052,33157,33029,33100
50,3,5,51,25,Virginia,Brunswick County,17434,17432,17424,17161,17063,16659,16498
50,3,5,51,27,Virginia,Buchanan County,24098,24095,24028,23888,23837,23555,23106
50,3,5,51,29,Virginia,Buckingham County,17146,17143,17107,17170,17043,17127,16913
50,3,5,51,31,Virginia,Campbell County,54842,54851,54891,54812,54726,54851,54885
50,3,5,51,33,Virginia,Caroline County,28545,28558,28615,28667,28939,29285,29778
50,3,5,51,35,Virginia,Carroll County,30042,30042,30042,30031,29873,29837,29621
50,3,5,51,36,Virginia,Charles City County,7256,7256,7260,7231,7148,7106,7023
50,3,5,51,37,Virginia,Charlotte County,12586,12575,12547,12501,12411,12312,12225
50,3,5,51,41,Virginia,Chesterfield County,316236,316231,317151,320292,323850,327892,332499
50,3,5,51,43,Virginia,Clarke County,14034,14029,14049,14229,14316,14348,14423
50,3,5,51,45,Virginia,Craig County,5190,5173,5176,5228,5198,5196,5234
50,3,5,51,47,Virginia,Culpeper County,46689,46691,46816,47311,47767,48488,49166
50,3,5,51,49,Virginia,Cumberland County,10052,10055,10043,10019,9851,9838,9827
50,3,5,51,51,Virginia,Dickenson County,15903,15892,15870,15765,15668,15449,15308
50,3,5,51,53,Virginia,Dinwiddie County,28001,28001,27998,28084,28100,27926,27859
50,3,5,51,57,Virginia,Essex County,11151,11146,11154,11204,11167,11200,11103
50,3,5,51,59,Virginia,Fairfax County,1081726,1081685,1086723,1105624,1121050,1134423,1137538
50,3,5,51,61,Virginia,Fauquier County,65203,65275,65443,66105,66603,67233,68248
50,3,5,51,63,Virginia,Floyd County,15279,15287,15334,15393,15426,15528,15578
50,3,5,51,65,Virginia,Fluvanna County,25691,25704,25773,26002,25943,25916,26092
50,3,5,51,67,Virginia,Franklin County,56159,56166,56221,56442,56392,56388,56358
50,3,5,51,69,Virginia,Frederick County,78305,78306,78592,79499,80161,81257,82377
50,3,5,51,71,Virginia,Giles County,17286,17286,17297,17104,16968,16939,16815
